NotSquare Data
Color:5, upperC:0, upperR: 0, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:0, upperC:48, upperR: 8, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:50, upperR: 8, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:48, upperR: 10, NWkid Color:0, NEkid Color:0, SWkid Color:1, SEkid Color:1
Color:0, upperC:48, upperR: 10, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:49, upperR: 10, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:48, upperR: 11, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:49, upperR: 11, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:50, upperR: 10, NWkid Color:0, NEkid Color:0, SWkid Color:1, SEkid Color:1
Color:0, upperC:50, upperR: 10, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:51, upperR: 10, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:50, upperR: 11, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:51, upperR: 11, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:52, upperR: 8, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:48, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:52, upperR: 12, NWkid Color:5, NEkid Color:5, SWkid Color:5, SEkid Color:5
Color:5, upperC:52, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:52, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:53, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:52, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:53, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:54, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:54, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:55, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:54, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:55, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:52, upperR: 14, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:52, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:53, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:52, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:53, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:54, upperR: 14, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:54, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:55, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:54, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:55, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:56, upperR: 8, NWkid Color:0, NEkid Color:0, SWkid Color:5, SEkid Color:5
Color:0, upperC:56, upperR: 8, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:60, upperR: 8, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:56, upperR: 12, NWkid Color:5, NEkid Color:5, SWkid Color:5, SEkid Color:5
Color:5, upperC:56, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:56, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:57, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:56, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:57, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:58, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:58, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:59, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:58, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:59, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:56, upperR: 14, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:56, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:57, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:56, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:57, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:58, upperR: 14, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:58, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:59, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:58, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:59, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:60, upperR: 12, NWkid Color:5, NEkid Color:5, SWkid Color:5, SEkid Color:5
Color:5, upperC:60, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:60, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:61, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:60, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:61, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:62, upperR: 12, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:62, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:63, upperR: 12, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:62, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:63, upperR: 13, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:60, upperR: 14, NWkid Color:0, NEkid Color:0, SWkid Color:1, SEkid Color:1
Color:0, upperC:60, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:61, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:60, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:61, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:62, upperR: 14, NWkid Color:0, NEkid Color:0, SWkid Color:1, SEkid Color:1
Color:0, upperC:62, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:63, upperR: 14, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:62, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:63, upperR: 15, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:32, upperR: 16, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:5, upperC:32, upperR: 16, NWkid Color:0, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:0, upperC:32, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:36, upperR: 16, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:5, upperC:36, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:36, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:37, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:36, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:37, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:38, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:38, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:39, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:38, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:39, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:36, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:38, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:32, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:36, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:40, upperR: 16, NWkid Color:0, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:0, upperC:40, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:44, upperR: 16, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:5, upperC:44, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:44, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:45, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:44, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:45, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:46, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:46, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:47, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:46, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:47, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:44, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:46, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:40, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:44, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:32, upperR: 24, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:40, upperR: 24, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:48, upperR: 16, NWkid Color:5, NEkid Color:0, SWkid Color:0, SEkid Color:0
Color:5, upperC:48, upperR: 16, NWkid Color:5, NEkid Color:0, SWkid Color:0, SEkid Color:0
Color:5, upperC:48, upperR: 16, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
Color:5, upperC:48, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:48, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:49, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:48, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:49, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:50, upperR: 16, NWkid Color:1, NEkid Color:1, SWkid Color:0, SEkid Color:0
Color:1, upperC:50, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:1, upperC:51, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:50, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:51, upperR: 17, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:48, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:50, upperR: 18, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:52, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:48, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:52, upperR: 20, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:56, upperR: 16, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:48, upperR: 24, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:56, upperR: 24, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:0, upperR: 32, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:0, upperC:32, upperR: 32, NWkid Color:null, NEkid Color:null, SWkid Color:null, SEkid Color:null
Color:5, upperC:0, upperR: 0, NWkid Color:5, NEkid Color:5, SWkid Color:0, SEkid Color:0
